trip_id,person_id,household_id,primary_purpose,trip_num,outbound,trip_count,destination,origin,tour_id,escort_participants,school_escort_direction,purpose,destination_logsum,depart,trip_mode,mode_choice_logsum,vot_da,vot_s2,vot_s3,owns_transponder,ebike_owner,auto_op_cost,autoCPMFactor,autoParkingCostFactor,autoTermTimeFactor,costFactorS2,costFactorS3,transitSubsidyPassDiscount,origTaxiWaitTime,origSingleTNCWaitTime,destSingleTNCWaitTime,origSharedTNCWaitTime,da_dist_skims,s3_time_skims,s3_dist_skims,s3_cost_skims,ebike_time,escooter_time,microtransit_orig,microtransit_dest,microtransit_operating,microtransit_available,microtransit_time,nev_orig,nev_dest,nev_operating,nev_available,nev_time,microtransit_local_access_available_out,microtransit_prm_access_available_out,microtransit_access_available_out,nev_local_access_available_out,nev_prm_access_available_out,nev_access_available_out,microtransit_local_egress_available_out,microtransit_prm_egress_available_out,microtransit_egress_available_out,nev_local_egress_available_out,nev_prm_egress_available_out,nev_egress_available_out,microtransit_local_access_available_in,microtransit_prm_access_available_in,microtransit_access_available_in,nev_local_access_available_in,nev_prm_access_available_in,nev_access_available_in,microtransit_local_egress_available_in,microtransit_prm_egress_available_in,microtransit_egress_available_in,nev_local_egress_available_in,nev_prm_egress_available_in,nev_egress_available_in,microtransit_local_access_time_out,microtransit_prm_access_time_out,microtransit_mix_access_time_out,nev_local_access_time_out,nev_prm_access_time_out,nev_mix_access_time_out,microtransit_local_egress_time_out,microtransit_prm_egress_time_out,microtransit_mix_egress_time_out,nev_local_egress_time_out,nev_prm_egress_time_out,nev_mix_egress_time_out,microtransit_local_access_time_in,microtransit_prm_access_time_in,microtransit_mix_access_time_in,nev_local_access_time_in,nev_prm_access_time_in,nev_mix_access_time_in,microtransit_local_egress_time_in,microtransit_prm_egress_time_in,microtransit_mix_egress_time_in,nev_local_egress_time_in,nev_prm_egress_time_in,nev_mix_egress_time_in,time_drive_terminal,cost_parking,cost_operating_drive,cost_fare_drive,time_transit_drive,time_sch_bus_in_vehicle,time_nev_in_vehicle,time_microtransit_in_vehicle,time_nev_mt_wait,time_walk,distance_walk,time_mm,distance_mm,cost_fare_mm,distance_bike,time_wait_drive,parking_zone,trip_period,tour_participants,distance_total,weight_trip,weight_person_trip,inbound,time_drive,distance_drive,cost_toll_drive,time_transit_in_vehicle,time_rapid_transit_in_vehicle,time_express_bus_transit_in_vehicle,time_local_bus_transit_in_vehicle,time_light_rail_transit_in_vehicle,time_commuter_rail_transit_in_vehicle,cost_fare_transit,transfers_transit,time_bike,time_transit_wait,time_total,cost_total,value_of_time_category_id,trip_veh_body,trip_veh_age,trip_veh_fueltype,origin_purpose,sample_rate,origin_parking_zone,otaz,dtaz
785,1,1,work,1,True,1,12315,57,98,null,null,work,-9.0,7,DRIVEALONE,-1.4904590994510651,6.207998240320052,10.891224983017636,16.778373622486626,False,False,35.23181947184715,1.0,1.0,1.0,0.57,0.37,1,6.963158762553609,4.75221451713828,4.744265575056732,2.3136895140147624,19.927614,43.36345,20.534739,0.0,100.81579,150.47133,0.0,0.0,True,False,54.20431,10.0,0.0,True,False,90.59444,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,9.754000000000001,12.911999999999999,9.754000000000001,12.624705882352941,18.197647058823527,12.624705882352941,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,9.754000000000001,12.911999999999999,9.754000000000001,12.624705882352941,18.197647058823527,12.624705882352941,0.0,0.0,702.0861064230727,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,AM,1,20.808048,1.0,1.0,False,46.011288,19.927614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.011287689208984,702.0861064230727,1,Pickup,3,Gas,home,1.0,-1.0,46,827
789,1,1,work,1,False,1,57,12315,98,null,null,home,-9.0,27,DRIVEALONE,-1.5112773045384587,6.207998240320052,10.891224983017636,16.778373622486626,False,False,35.23181947184715,1.0,1.0,1.0,0.57,0.37,1,3.7538755972885594,4.653957431104925,2.7613859622864334,3.805357038511941,19.797441,45.00517,20.497955,0.0,97.13574,144.97873,0.0,0.0,True,False,56.256462,0.0,10.0,True,False,90.432144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,9.754000000000001,12.911999999999999,9.754000000000001,12.624705882352941,18.197647058823527,12.624705882352941,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,9.754000000000001,12.911999999999999,9.754000000000001,12.624705882352941,18.197647058823527,12.624705882352941,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,0.0,0.0,697.4998843174463,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,PM,1,20.556002,1.0,1.0,True,48.043156,19.797441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.043155670166016,697.4998843174463,1,Pickup,3,Gas,home,1.0,-1.0,827,46
1001,2,1,othdiscr,1,True,1,57,57,125,null,null,othdiscr,-9.0,15,WALK,2.044696237892726,6.611595918001412,11.599291084213005,17.869178156760572,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,9.798533845946885,3.8514166332327866,5.80460096317831,4.2454925914423525,0.12525651,0.3757441,0.12525651,0.0,0.22776,0.3399403,0.0,0.0,True,False,6.375744,10.0,10.0,True,True,6.442082,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5899999737739563,0.029500000178813934,0.0,0.0,0.0,0.0,0.0,-1,MD,1,0.12525651,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899999737739563,0.0,3,null,-9,null,home,1.0,-1.0,46,46
1005,2,1,othdiscr,1,False,1,57,57,125,null,null,home,-9.0,16,WALK,2.044696237892726,6.611595918001412,11.599291084213005,17.869178156760572,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,8.44879550894936,4.110253218558792,3.058908493460404,6.587749422600245,0.12525651,0.3757441,0.12525651,0.0,0.22776,0.3399403,0.0,0.0,True,False,6.375744,10.0,10.0,True,True,6.442082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5899999737739563,0.029500000178813934,0.0,0.0,0.0,0.0,0.0,-1,MD,1,0.12525651,1.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899999737739563,0.0,3,null,-9,null,home,1.0,-1.0,46,46
1249,3,1,eatout,1,True,1,1399,57,156,null,null,eatout,-9.0,18,WALK,0.8743742498276788,15.680752608696544,27.510092295958852,42.38041245593661,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,7.029985516040417,3.5777321238173525,2.2300233005823387,4.533907685442095,0.49905765,1.7390244,0.49905765,0.0,2.88678,4.308627,0.0,0.0,True,False,7.739024,10.0,10.0,True,True,7.76138,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.192,6.8100000000000005,6.192,6.338823529411765,7.429411764705883,6.338823529411765,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.192,6.8100000000000005,6.192,6.338823529411765,7.429411764705883,6.338823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.380000114440918,0.5190000534057617,0.0,0.0,0.0,0.0,0.0,-1,MD,1,0.49905765,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.380000114440918,0.0,3,null,-9,null,home,1.0,-1.0,46,40
1253,3,1,eatout,1,False,1,57,1399,156,null,null,home,-9.0,19,WALK,1.0460981546121397,15.680752608696544,27.510092295958852,42.38041245593661,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,13.324786993704539,1.1203765153999767,3.6765673819808793,3.3696596598341175,0.49905762,1.5290011,0.49905762,0.0,3.2432399,4.8406568,0.0,0.0,True,False,7.529001,10.0,10.0,True,True,7.7613797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,6.192,6.8100000000000005,6.192,6.338823529411765,7.429411764705883,6.338823529411765,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.192,6.8100000000000005,6.192,6.338823529411765,7.429411764705883,6.338823529411765,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.380000114440918,0.5190000534057617,0.0,0.0,0.0,0.0,0.0,-1,MD,1,0.49905762,1.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.380000114440918,0.0,3,null,-9,null,home,1.0,-1.0,40,46
1529,3,1,shopping,1,True,1,1794,57,191,null,null,shopping,-9.0,11,WALK,-0.3619807383374422,17.77151962318942,31.178104602086705,48.03113411672816,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,13.2100242325222,4.950676665558051,3.601890558844488,11.208506071723797,1.0525435,3.5355194,1.0525435,0.0,7.37802,11.01197,0.0,0.0,True,False,9.53552,10.0,10.0,True,True,9.714859,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.336,7.632,6.336,6.592941176470588,8.879999999999999,6.592941176470588,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.336,7.632,6.336,6.592941176470588,8.879999999999999,6.592941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.920000076293945,1.1460000276565552,0.0,0.0,0.0,0.0,0.0,-1,AM,1,1.0525435,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.920000076293945,0.0,3,null,-9,null,home,1.0,-1.0,46,22
1533,3,1,shopping,1,False,1,57,1794,191,null,null,home,-9.0,12,WALK,-0.666090745549008,17.77151962318942,31.178104602086705,48.03113411672816,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,10.993459838457172,15.96520412847884,2.460823763254878,12.301795536741164,1.1221241,4.049003,1.1221241,0.0,6.7314005,10.046866,0.0,0.0,True,False,10.049004,10.0,10.0,True,True,10.049004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,6.336,7.632,6.336,6.592941176470588,8.879999999999999,6.592941176470588,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.336,7.632,6.336,6.592941176470588,8.879999999999999,6.592941176470588,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.920000076293945,1.1460000276565552,0.0,0.0,0.0,0.0,0.0,-1,AM,1,1.1221241,1.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.920000076293945,0.0,3,null,-9,null,home,1.0,-1.0,22,46
1633,4,2,atwork,1,True,1,13280,13275,204,null,null,atwork,-9.0,19,DRIVEALONE,-0.1486817493108284,11.150381516769533,19.56207283643778,30.13616626153928,True,False,30.31680450197019,1.0,1.0,1.0,0.57,0.37,1,4.63107142596299,9.036330169883392,0.5011054749806402,7.037529781806923,0.5336428,2.942641,0.5336428,0.0,4.8991804,7.3122096,0.0,0.0,True,False,8.942641,0.0,0.0,True,False,8.942641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.11,6.686,6.11,6.194117647058824,7.210588235294118,6.194117647058824,6.156,6.49,6.156,6.275294117647059,6.864705882352942,6.275294117647059,6.11,6.686,6.11,6.194117647058824,7.210588235294118,6.194117647058824,6.156,6.49,6.156,6.275294117647059,6.864705882352942,6.275294117647059,0.0,0.0,16.178345304436903,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,MD,1,0.5336428,1.0,1.0,False,2.942641,0.5336428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.942641019821167,16.178345304436903,2,Car,9,Gas,work,1.0,-1.0,1993,2051
1637,4,2,atwork,1,False,2,13620,13280,204,null,null,work,3.7948701866495718,21,DRIVEALONE,-0.2154616536825767,11.150381516769533,19.56207283643778,30.13616626153928,True,False,30.31680450197019,1.0,1.0,1.0,0.57,0.37,1,0.6235159214987184,2.1547701653686686,1.2376178029710727,2.7195659006149855,1.5698051,5.811025,1.5698051,0.0,7.62684,11.383344,0.0,0.0,True,False,11.811026,0.0,0.0,True,False,11.811026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.156,6.49,6.156,6.275294117647059,6.864705882352942,6.275294117647059,6.64,6.64,6.64,7.129411764705883,7.129411764705883,7.129411764705883,6.156,6.49,6.156,6.275294117647059,6.864705882352942,6.275294117647059,6.64,6.64,6.64,7.129411764705883,7.129411764705883,7.129411764705883,0.0,0.0,47.591475695145654,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,MD,1,1.5698051,1.0,1.0,True,5.811025,1.5698051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.811025142669678,47.591475695145654,2,Car,9,Gas,atwork,1.0,-1.0,2051,2257
1638,4,2,atwork,2,False,2,13275,13620,204,null,null,work,-9.0,21,DRIVEALONE,-0.22933732883956742,11.150381516769533,19.56207283643778,30.13616626153928,True,False,30.31680450197019,1.0,1.0,1.0,0.57,0.37,1,2.125970168341546,1.3377363994668403,5.527653147383044,6.589988842991958,1.6818813,6.3279915,1.6818813,0.0,9.7734,14.587165,0.0,0.0,True,False,12.3279915,0.0,0.0,True,False,12.3279915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.64,6.64,6.64,7.129411764705883,7.129411764705883,7.129411764705883,6.11,6.686,6.11,6.194117647058824,7.210588235294118,6.194117647058824,6.64,6.64,6.64,7.129411764705883,7.129411764705883,7.129411764705883,6.11,6.686,6.11,6.194117647058824,7.210588235294118,6.194117647058824,0.0,0.0,50.98926682699802,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,MD,1,1.9728281,1.0,1.0,True,6.3279915,1.6818813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327991485595703,50.98926682699802,2,Car,9,Gas,work,1.0,-1.0,2257,1993
1985,4,2,work,1,True,2,2575,57,248,null,null,work,12.44019010138564,4,DRIVEALONE,-0.7688514081465857,19.282061097723993,33.82817736442806,52.11367864249728,True,False,30.31680450197019,1.0,1.0,1.0,0.57,0.37,1,4.138115788722354,1.5988294667799259,5.334205013414205,5.5984741404602865,14.595037,17.304077,14.595037,0.0,61.9476,92.45911,0.0,0.0,True,False,36.487595,10.0,0.0,True,False,64.38987,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.368,10.106,6.368,6.649411764705882,13.245882352941177,6.649411764705882,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.368,10.106,6.368,6.649411764705882,13.245882352941177,6.649411764705882,0.0,0.0,442.47489738366966,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,EA,1,13.438051,1.0,1.0,False,17.304077,14.595037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3040771484375,442.47489738366966,3,Car,9,Gas,home,1.0,-1.0,46,340
1986,4,2,work,2,True,2,13275,2575,248,null,null,work,-9.0,5,DRIVEALONE,-0.9114003570896736,19.282061097723993,33.82817736442806,52.11367864249728,True,False,30.31680450197019,1.0,1.0,1.0,0.57,0.37,1,5.392886727548308,3.8988073375372587,4.115362991818549,8.567360896214563,17.558977,20.38087,17.558977,0.0,96.2676,143.683,0.0,0.0,True,False,43.89744,0.0,0.0,True,False,77.46608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.368,10.106,6.368,6.649411764705882,13.245882352941177,6.649411764705882,6.11,6.686,6.11,6.194117647058824,7.210588235294118,6.194117647058824,6.368,10.106,6.368,6.649411764705882,13.245882352941177,6.649411764705882,6.11,6.686,6.11,6.194117647058824,7.210588235294118,6.194117647058824,0.0,0.0,532.3320768161049,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,EA,1,17.558977,1.0,1.0,False,20.38087,17.558977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.380870819091797,532.3320768161049,3,Car,9,Gas,work,1.0,-1.0,340,1993
1989,4,2,work,1,False,1,57,13275,248,null,null,home,-9.0,30,DRIVEALONE,-2.047262087043327,19.282061097723993,33.82817736442806,52.11367864249728,True,False,30.31680450197019,1.0,1.0,1.0,0.57,0.37,1,9.765184517806514,1.9573763897524687,2.3747021716494356,9.405856370551668,30.57765,54.206245,30.599453,0.0,0.0,0.0,0.0,0.0,True,False,76.498634,0.0,10.0,True,False,134.99757,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,6.11,6.686,6.11,6.194117647058824,7.210588235294118,6.194117647058824,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.11,6.686,6.11,6.194117647058824,7.210588235294118,6.194117647058824,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,0.0,0.0,927.0166393076183,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,PM,1,30.398346,1.0,1.0,True,55.00673,30.57765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.00672912597656,927.0166393076183,3,Car,9,Gas,home,1.0,-1.0,1993,46
2201,5,3,othdiscr,1,True,1,469,57,275,null,null,othdiscr,-9.0,17,WALK,1.7738176977406939,16.792406969813495,29.460363104935958,45.384883702198636,False,False,32.6,1.0,1.0,1.0,0.57,0.37,0,8.921771814587094,5.466727942805192,2.7615865413558667,3.7619598599855224,0.12525651,0.3757441,0.12525651,0.0,1.1973,1.787015,0.0,0.0,True,False,6.375744,10.0,10.0,True,True,6.442082,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.568,7.248,6.568,7.00235294117647,8.202352941176471,7.00235294117647,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.568,7.248,6.568,7.00235294117647,8.202352941176471,7.00235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.940000057220459,0.1470000147819519,0.0,0.0,0.0,0.0,0.0,-1,MD,1,0.12525651,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.940000057220459,0.0,3,null,-9,null,home,1.0,-1.0,46,46
2205,5,3,othdiscr,1,False,1,57,469,275,null,null,home,-9.0,18,WALK,1.7690015592027237,16.792406969813495,29.460363104935958,45.384883702198636,False,False,32.6,1.0,1.0,1.0,0.57,0.37,0,9.847395079175499,3.8673695164717006,3.851776932926042,5.763147366240574,0.12525651,0.3757441,0.12525651,0.0,1.1294401,1.6857314,0.0,0.0,True,False,6.375744,10.0,10.0,True,True,6.442082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,6.568,7.248,6.568,7.00235294117647,8.202352941176471,7.00235294117647,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.568,7.248,6.568,7.00235294117647,8.202352941176471,7.00235294117647,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.940000057220459,0.1470000147819519,0.0,0.0,0.0,0.0,0.0,-1,MD,1,0.12525651,1.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.940000057220459,0.0,3,null,-9,null,home,1.0,-1.0,46,46
2761,6,3,social,1,True,1,2566,57,345,null,null,social,-9.0,37,WALK,1.3510133131614759,6.657613358339748,11.680023435683768,17.993549617134452,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,12.369125744921824,3.4479178287634737,0.7665094664123546,12.170395791369963,0.9046974,3.6553948,0.9046974,0.0,6.3008404,9.40424,0.0,0.0,True,False,9.655395,10.0,10.0,True,True,9.655395,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.346,7.594,6.346,6.610588235294117,8.812941176470588,6.610588235294117,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.346,7.594,6.346,6.610588235294117,8.812941176470588,6.610588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.8799991607666,0.8939999341964722,0.0,0.0,0.0,0.0,0.0,-1,EV,1,0.9046974,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8799991607666,0.0,3,null,-9,null,home,1.0,-1.0,46,32
2765,6,3,social,1,False,1,57,2566,345,null,null,home,-9.0,39,WALK,1.4633835660577184,6.657613358339748,11.680023435683768,17.993549617134452,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,13.513990203229723,2.113582418097576,19.180457527362396,5.303315687330024,0.9046975,3.6580198,0.9046975,0.0,6.3710403,9.509016,0.0,0.0,True,False,9.65802,10.0,10.0,True,True,9.65802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,6.346,7.594,6.346,6.610588235294117,8.812941176470588,6.610588235294117,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.346,7.594,6.346,6.610588235294117,8.812941176470588,6.610588235294117,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.8799991607666,0.8939999341964722,0.0,0.0,0.0,0.0,0.0,-1,EV,1,0.9046975,1.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8799991607666,0.0,3,null,-9,null,home,1.0,-1.0,32,46
3065,7,3,univ,1,True,4,1423,57,383,null,null,othmaint,10.24024414469328,14,TNC_SINGLE,1.7354914756938966,35.335781743188846,61.99259954945412,95.50211281942931,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,26.341948567169435,5.385161418289145,4.3270944383594605,3.3600242247366214,1.4795834,4.193552,1.4795834,0.0,7.7758203,11.605702,0.0,0.0,True,False,10.193552,10.0,10.0,True,True,11.222059,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.036,7.302,6.036,6.063529411764706,8.297647058823529,6.063529411764706,6.274,7.312,6.274,6.483529411764706,8.31529411764706,6.483529411764706,6.036,7.302,6.036,6.063529411764706,8.297647058823529,6.063529411764706,0.0,0.0,0.0,918.9999389648438,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.385161418289145,-1,MD,1,1.4795834,0.8333333333333334,1.0,False,4.193552,1.4795834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.578713435501058,918.9999389648438,3,null,-9,null,home,1.0,-1.0,46,70
3066,7,3,univ,2,True,4,8322,1423,383,null,null,escort,19.275967624539827,15,TNC_SINGLE,2.325958525277304,35.335781743188846,61.99259954945412,95.50211281942931,False,False,32.6,1.0,1.0,1.0,0.57,0.37,1,3.613062286579042,2.205792272841072,4.495720774119709,2.596699640869155,0.40392053,1.6662426,0.40392053,0.0,2.09742,3.1304777,0.0,0.0,True,False,7.6662426,10.0,10.0,True,True,7.6662426,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.036,7.302,6.036,6.063529411764706,8.297647058823529,6.063529411764706,6.598,8.03,6.598,7.055294117647059,9.58235294117647,7.055294117647059,6.036,7.302,6.036,6.063529411764706,8.297647058823529,6.063529411764706,6.598,8.03,6.598,7.055294117647059,9.58235294117647,7.055294117647059,0.0,0.0,0.0,918.9999389648438,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.205792272841072,-1,MD,1,0.40392053,0.8333333333333334,1.0,False,1.6662426,0.40392053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872034872328377,918.9999389648438,3,null,-9,null,othmaint,1.0,-1.0,70,80
